event_id,kickoff_at,season,side,odd,outcome_probability,market_probability_devig,gross_ev,conservative_ev,indication_strength_0_100,strength_cap_reason,uncertainty_haircut,profit,clv,won,contaminated,outer_fold,config_id
11067382,2023-10-01T19:00:00+00:00,2023,under,2.2,0.5848840365699555,0.43108352728213084,0.2867448804539021,0.19940024853012187,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.2000000000000002,0.324125696908262,True,False,1,6b9a85b415d5f0f6
11067375,2023-10-01T21:30:00+00:00,2023,under,2.0,0.6066988330497982,0.47368421052631576,0.21339766609959643,0.13217527344161442,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.0,False,False,1,6b9a85b415d5f0f6
11067391,2023-10-07T21:30:00+00:00,2023,under,2.15,0.6000123954429029,0.43673041655750594,0.29002665020224105,0.20421257809491047,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.15,0.2885743432797756,True,False,1,6b9a85b415d5f0f6
11067396,2023-10-08T00:00:00+00:00,2023,under,2.1,0.6025135740310001,0.4473684210526316,0.26527850546510034,0.18099499317421922,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.1,0.2814645308924486,True,False,1,6b9a85b415d5f0f6
11067401,2023-10-08T21:30:00+00:00,2023,under,2.3,0.5020743850736077,0.41025641025641024,0.15477108566929765,0.06436533411261826,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.24078947368421044,False,False,1,6b9a85b415d5f0f6
11067405,2023-10-08T21:30:00+00:00,2023,under,2.0,0.5944101284473053,0.47368421052631576,0.18882025689461068,0.10759786423662866,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.0,0.09153077327722259,True,False,1,6b9a85b415d5f0f6
12117109,2024-07-04T23:00:00+00:00,2024,under,2.3,0.5819755316427582,0.41025641025641024,0.33854372277834366,0.24813797122166428,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.35641025641025603,False,True,1,6b9a85b415d5f0f6
12117120,2024-07-06T23:00:00+00:00,2024,under,2.15,0.5877517574085243,0.43673041655750594,0.263666278428327,0.17785220632099644,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.15,0.26794871794871766,True,True,1,6b9a85b415d5f0f6
12117115,2024-07-07T19:00:00+00:00,2024,under,2.2,0.5737402277395147,0.4285714285714286,0.2622285010269325,0.17488386910315226,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.23919308357348723,False,True,1,6b9a85b415d5f0f6
12117121,2024-07-07T19:00:00+00:00,2024,under,2.2,0.5526970621106433,0.4285714285714286,0.2159335366434154,0.12858890471963516,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.2000000000000002,0.21578947368421075,True,True,1,6b9a85b415d5f0f6
12117114,2024-07-07T21:00:00+00:00,2024,under,2.1,0.5563173459431296,0.4473684210526316,0.16826642648057222,0.0839829141896913,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.2225097024579561,False,True,1,6b9a85b415d5f0f6
12117119,2024-07-07T21:30:00+00:00,2024,under,2.0,0.5663727138623853,0.47368421052631576,0.1327454277247706,0.05152303506678858,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.0,-0.1428571428571428,True,True,1,6b9a85b415d5f0f6
12117133,2024-07-11T23:00:00+00:00,2024,under,2.25,0.5648147990895929,0.4178525226390685,0.27083329795158395,0.18195810621135425,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.32692307692307665,True,True,1,6b9a85b415d5f0f6
12117136,2024-07-13T19:00:00+00:00,2024,under,2.1,0.5685663160742985,0.4473684210526316,0.193989263756027,0.10970575146514584,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.1328947368421054,False,True,1,6b9a85b415d5f0f6
12117139,2024-07-17T00:00:00+00:00,2024,under,2.15,0.5876107288205275,0.43673041655750594,0.26336306696413403,0.17754899485680323,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.17339558127301413,False,True,1,6b9a85b415d5f0f6
12117142,2024-07-17T22:00:00+00:00,2024,under,2.25,0.5884178200334786,0.4178525226390685,0.32394009507532706,0.23506490333509714,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.30983182406209564,True,True,1,6b9a85b415d5f0f6
12117140,2024-07-17T23:00:00+00:00,2024,under,2.2,0.5530962043749351,0.4285714285714286,0.21681164962485733,0.12946701770107708,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.2000000000000002,0.20068385060494487,True,True,1,6b9a85b415d5f0f6
12117141,2024-07-18T00:30:00+00:00,2024,under,2.1,0.5538958003097332,0.4473684210526316,0.16318118065043974,0.0788976683595586,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.14610731194108384,False,True,1,6b9a85b415d5f0f6
12117148,2024-07-20T21:30:00+00:00,2024,under,2.25,0.56721744147998,0.4178525226390685,0.276239243329955,0.18736405158972527,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.37299771167048057,True,True,1,6b9a85b415d5f0f6
12117144,2024-07-21T14:00:00+00:00,2024,under,2.25,0.5837045289358229,0.4178525226390685,0.3133351901056016,0.2244599983653717,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.30983182406209564,True,True,1,6b9a85b415d5f0f6
12117145,2024-07-21T19:00:00+00:00,2024,under,2.2,0.5731394195169466,0.4285714285714286,0.26090672293728256,0.1735620910135023,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.2000000000000002,0.1578947368421053,True,True,1,6b9a85b415d5f0f6
12117146,2024-07-21T19:00:00+00:00,2024,under,2.05,0.5608956944961098,0.46052631578947373,0.14983617371702485,0.06708322124259337,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.0499999999999998,-0.08289473684210535,True,True,1,6b9a85b415d5f0f6
12117150,2024-07-21T21:30:00+00:00,2024,under,2.25,0.5827647705874561,0.4178525226390685,0.3112207338217763,0.22234554208154658,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.24342105263157898,True,True,1,6b9a85b415d5f0f6
12117153,2024-07-21T21:30:00+00:00,2024,under,2.25,0.5887361549864805,0.4178525226390685,0.32465634871958104,0.23578115697935134,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.30983182406209564,True,True,1,6b9a85b415d5f0f6
12117152,2024-07-21T23:00:00+00:00,2024,under,2.25,0.5596009569075843,0.4178525226390685,0.2591021530420645,0.17022696130183482,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.25,0.46597490347490367,True,True,1,6b9a85b415d5f0f6
12117155,2024-07-24T22:00:00+00:00,2024,under,2.1,0.5471647380774355,0.4473684210526316,0.14904594996261467,0.06476243767173352,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,1.1,0.050000000000000044,True,True,1,6b9a85b415d5f0f6
12117173,2024-07-27T22:00:00+00:00,2024,under,2.0,0.5876154074000173,0.47368421052631576,0.17523081480003455,0.09400842214205253,30,NO_PROSPECTIVE_A1_EVIDENCE,0.03061119632899101,-1.0,0.1794871794871793,False,True,1,6b9a85b415d5f0f6
12117170,2024-07-28T14:00:00+00:00,2024,under,2.1,0.5636120628137413,0.4473684210526316,0.18358533190885673,0.09778507582956865,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.1,0.18286612522923762,True,True,2,a8b586b3421a94a6
12117165,2024-07-28T22:00:00+00:00,2024,under,2.05,0.5643416354574028,0.46052631578947373,0.15690035268767555,0.0726667693721801,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.1547026460571128,False,True,2,a8b586b3421a94a6
12117172,2024-07-28T22:00:00+00:00,2024,under,2.15,0.5884527871746661,0.43673041655750594,0.265173492425532,0.1778065635824513,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.37177914110429433,False,True,2,a8b586b3421a94a6
12117178,2024-08-03T22:00:00+00:00,2024,under,2.15,0.5907229395758047,0.43673041655750594,0.2700543200879799,0.18268739124489922,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,-0.1619755911517925,False,True,2,a8b586b3421a94a6
12117182,2024-08-03T23:00:00+00:00,2024,under,2.25,0.5720788434496029,0.4178525226390685,0.28717739776160656,0.1966771233909406,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.34850803366488137,False,True,2,a8b586b3421a94a6
